
*** Data Prefetching Championship 2 Simulator ***

Warmup Instructions: 0
Simulation Instructions: 100000000
Scramble loads OFF
Using 1MB Last Level Cache
Using 12.8 GB/s DRAM bandwidth
Knobs visible from prefetcher: 0 0 0
Resetting history queue.
Setting up the minimum score
Resetting offset table
Setting initial offset to 1
Tag offset: 6
Resetting rable rounds
Resetting gauge

Warmup complete. Instructions retired: 3 Cycles elapsed: 2 IPC: 1.500000
Cycle: 15	Rate: 32
Cycle: 3511	Rate: 22
Cycle: 3512	Rate: 22
Cycle: 3731	Rate: 23
Cycle: 3732	Rate: 23
Cycle: 3733	Rate: 22
Cycle: 3734	Rate: 22
Cycle: 3735	Rate: 21
Cycle: 3736	Rate: 21
Cycle: 3737	Rate: 20
Cycle: 3738	Rate: 20
Cycle: 3746	Rate: 20
Cycle: 4078	Rate: 21
Cycle: 4081	Rate: 21
Cycle: 4082	Rate: 20
Cycle: 4083	Rate: 20
Cycle: 4084	Rate: 19
Cycle: 4085	Rate: 19
Cycle: 4087	Rate: 18
Cycle: 4088	Rate: 18
Cycle: 4089	Rate: 17
Cycle: 4104	Rate: 17
Cycle: 4107	Rate: 17
Cycle: 4108	Rate: 16
Cycle: 4132	Rate: 16
Cycle: 4133	Rate: 16
Cycle: 4134	Rate: 16
Cycle: 4135	Rate: 15
Cycle: 4368	Rate: 16
Cycle: 4369	Rate: 16
Cycle: 4370	Rate: 16
Cycle: 4371	Rate: 15
Cycle: 4457	Rate: 16
Cycle: 4458	Rate: 16
Cycle: 4461	Rate: 16
Cycle: 4462	Rate: 15
Cycle: 4549	Rate: 16
Cycle: 4550	Rate: 16
Cycle: 4551	Rate: 16
Cycle: 4552	Rate: 15
Cycle: 4640	Rate: 16
Cycle: 4641	Rate: 16
Cycle: 4642	Rate: 16
Cycle: 4643	Rate: 15
Cycle: 4741	Rate: 15
Cycle: 4742	Rate: 15
Cycle: 4743	Rate: 15
Cycle: 4744	Rate: 15
Cycle: 4842	Rate: 15
Cycle: 4846	Rate: 15
Cycle: 4847	Rate: 15
Cycle: 4850	Rate: 15
Cycle: 4851	Rate: 15
Cycle: 4852	Rate: 16
Cycle: 4853	Rate: 16
Cycle: 4854	Rate: 16
Cycle: 4955	Rate: 17
Cycle: 4956	Rate: 17
Cycle: 4957	Rate: 16
Cycle: 4959	Rate: 16
Cycle: 4960	Rate: 16
Cycle: 4961	Rate: 15
Cycle: 5047	Rate: 16
Cycle: 5048	Rate: 16
Cycle: 5050	Rate: 16
Cycle: 5051	Rate: 15
Cycle: 5345	Rate: 16
Cycle: 5346	Rate: 16
Cycle: 5347	Rate: 16
Cycle: 5351	Rate: 15
Cycle: 5739	Rate: 16
Cycle: 5740	Rate: 16
Cycle: 5741	Rate: 16
Cycle: 5742	Rate: 15
Cycle: 5754	Rate: 15
Cycle: 6031	Rate: 16
Cycle: 6032	Rate: 16
Cycle: 6033	Rate: 16
Cycle: 6034	Rate: 15
Cycle: 6329	Rate: 16
Cycle: 6330	Rate: 16
Cycle: 6331	Rate: 16
Cycle: 6332	Rate: 15
Cycle: 6423	Rate: 16
Cycle: 6424	Rate: 16
Cycle: 6425	Rate: 16
Cycle: 6426	Rate: 15
Cycle: 6802	Rate: 16
Cycle: 6805	Rate: 16
Cycle: 6806	Rate: 16
Cycle: 6807	Rate: 15
Cycle: 6808	Rate: 15
Cycle: 6809	Rate: 15
Cycle: 6810	Rate: 14
Cycle: 6811	Rate: 14
Cycle: 7357	Rate: 15
Cycle: 7358	Rate: 15
Cycle: 7359	Rate: 15
Cycle: 7360	Rate: 14
Cycle: 7362	Rate: 14
Cycle: 7363	Rate: 14
Cycle: 7364	Rate: 13
Cycle: 7391	Rate: 13
Cycle: 7392	Rate: 13
Cycle: 7393	Rate: 13
Cycle: 7394	Rate: 13
Cycle: 7585	Rate: 13
Cycle: 7586	Rate: 13
Cycle: 7587	Rate: 14
Cycle: 7588	Rate: 14
Cycle: 7681	Rate: 14
Cycle: 7682	Rate: 14
Cycle: 7683	Rate: 15
Cycle: 7684	Rate: 15
Cycle: 7705	Rate: 15
Cycle: 7707	Rate: 15
Cycle: 7708	Rate: 15
Cycle: 7709	Rate: 15
Cycle: 7891	Rate: 16
Cycle: 7893	Rate: 16
Cycle: 7894	Rate: 16
Cycle: 7895	Rate: 15
Cycle: 7931	Rate: 15
Cycle: 7932	Rate: 15
Cycle: 7933	Rate: 15
Cycle: 7934	Rate: 15
Cycle: 7957	Rate: 15
Cycle: 7958	Rate: 15
Cycle: 7959	Rate: 15
Cycle: 7960	Rate: 15
Cycle: 7972	Rate: 15
Cycle: 7973	Rate: 14
Cycle: 8115	Rate: 15
Cycle: 8131	Rate: 15
Cycle: 8290	Rate: 15
Cycle: 8291	Rate: 15
Cycle: 8293	Rate: 15
Cycle: 8305	Rate: 15
Cycle: 8306	Rate: 15
Cycle: 8308	Rate: 15
Cycle: 8320	Rate: 16
Cycle: 8536	Rate: 17
Cycle: 8537	Rate: 17
Cycle: 8538	Rate: 16
Cycle: 8539	Rate: 16
Cycle: 8562	Rate: 16
Cycle: 8563	Rate: 16
Cycle: 8564	Rate: 15
Cycle: 8565	Rate: 15
Cycle: 8825	Rate: 16
Cycle: 8827	Rate: 16
Cycle: 8828	Rate: 16
Cycle: 8830	Rate: 15
Cycle: 9216	Rate: 16
Cycle: 9217	Rate: 16
Cycle: 9218	Rate: 16
Cycle: 9219	Rate: 15
Cycle: 9373	Rate: 15
Cycle: 9374	Rate: 15
Cycle: 9375	Rate: 15
Cycle: 9376	Rate: 15
Cycle: 9440	Rate: 16
Cycle: 9441	Rate: 16
Cycle: 9442	Rate: 16
Cycle: 9443	Rate: 15
Cycle: 9465	Rate: 15
Cycle: 9469	Rate: 15
Cycle: 9470	Rate: 15
Cycle: 9472	Rate: 15
Cycle: 9622	Rate: 16
Cycle: 9638	Rate: 16
Cycle: 9812	Rate: 17
Cycle: 9828	Rate: 17
Cycle: 9892	Rate: 18
Cycle: 9893	Rate: 18
Cycle: 9974	Rate: 19
Cycle: 9990	Rate: 19
Cycle: 10006	Rate: 19
Cycle: 10022	Rate: 19
Cycle: 10038	Rate: 19
Cycle: 10137	Rate: 20
Cycle: 10138	Rate: 20
Cycle: 10140	Rate: 19
Cycle: 10152	Rate: 19
Cycle: 10420	Rate: 20
Cycle: 10421	Rate: 20
Cycle: 10422	Rate: 19
Cycle: 10423	Rate: 19
Cycle: 10483	Rate: 19
Cycle: 10484	Rate: 19
Cycle: 10485	Rate: 19
Cycle: 10486	Rate: 19
Cycle: 11074	Rate: 20
Cycle: 11075	Rate: 20
Cycle: 11076	Rate: 19
Cycle: 11077	Rate: 19
Cycle: 11268	Rate: 20
Cycle: 11269	Rate: 20
Cycle: 11270	Rate: 19
Cycle: 11271	Rate: 19
Cycle: 11426	Rate: 20
Cycle: 11427	Rate: 20
Cycle: 11428	Rate: 19
Cycle: 11429	Rate: 19
Cycle: 11718	Rate: 20
Cycle: 11722	Rate: 20
Cycle: 11723	Rate: 19
Cycle: 11724	Rate: 19
Cycle: 11725	Rate: 18
Cycle: 11726	Rate: 18
Cycle: 11727	Rate: 17
Cycle: 11740	Rate: 17
Cycle: 11860	Rate: 18
Cycle: 11896	Rate: 18
Cycle: 11900	Rate: 18
Cycle: 11932	Rate: 18
Cycle: 11934	Rate: 18
Cycle: 11936	Rate: 18
Cycle: 11968	Rate: 18
Cycle: 12208	Rate: 19
Cycle: 12209	Rate: 19
Cycle: 12210	Rate: 18
Cycle: 12211	Rate: 18
Cycle: 12233	Rate: 18
Cycle: 12234	Rate: 18
Cycle: 12235	Rate: 17
Cycle: 12260	Rate: 17
Cycle: 12262	Rate: 17
Cycle: 12263	Rate: 17
Cycle: 12264	Rate: 16
Cycle: 12280	Rate: 16
Cycle: 12291	Rate: 16
Cycle: 12293	Rate: 16
Cycle: 12294	Rate: 16
Cycle: 12295	Rate: 15
Cycle: 12320	Rate: 15
Cycle: 12321	Rate: 15
Cycle: 12322	Rate: 15
Cycle: 12323	Rate: 14
Cycle: 12348	Rate: 14
Cycle: 12349	Rate: 14
Cycle: 12354	Rate: 14
Cycle: 12355	Rate: 14
Cycle: 12378	Rate: 14
Cycle: 12379	Rate: 14
Cycle: 12380	Rate: 14
Cycle: 12381	Rate: 14
Cycle: 12382	Rate: 14
Cycle: 12383	Rate: 13
Cycle: 12384	Rate: 13
Cycle: 12391	Rate: 13
Cycle: 12435	Rate: 13
Cycle: 12436	Rate: 13
Cycle: 12437	Rate: 13
Cycle: 12438	Rate: 13
Cycle: 12439	Rate: 12
Cycle: 12440	Rate: 12
Cycle: 12441	Rate: 12
Cycle: 12470	Rate: 12
Cycle: 12471	Rate: 12
Cycle: 12472	Rate: 12
Cycle: 12478	Rate: 12
Cycle: 12619	Rate: 13
Cycle: 12620	Rate: 13
Cycle: 12623	Rate: 13
Cycle: 12627	Rate: 13
Cycle: 12993	Rate: 14
Cycle: 12994	Rate: 14
Cycle: 12995	Rate: 14
Cycle: 12996	Rate: 13
Cycle: 13183	Rate: 14
Cycle: 13184	Rate: 14
Cycle: 13185	Rate: 14
Cycle: 13186	Rate: 13
Cycle: 13482	Rate: 14
Cycle: 13483	Rate: 14
Cycle: 13486	Rate: 14
Cycle: 13489	Rate: 13
Cycle: 13896	Rate: 14
Cycle: 13898	Rate: 14
Cycle: 13899	Rate: 14
Cycle: 13900	Rate: 13
Cycle: 14321	Rate: 14
Cycle: 14322	Rate: 14
Cycle: 14323	Rate: 14
Cycle: 14324	Rate: 13
Cycle: 14325	Rate: 13
Cycle: 14326	Rate: 13
Cycle: 14327	Rate: 12
Cycle: 14328	Rate: 12
Cycle: 14844	Rate: 13
Cycle: 14845	Rate: 13
Cycle: 14847	Rate: 13
Cycle: 14848	Rate: 12
Cycle: 14849	Rate: 12
Cycle: 14850	Rate: 12
Cycle: 14851	Rate: 11
Cycle: 15305	Rate: 12
Cycle: 15306	Rate: 12
Cycle: 15307	Rate: 12
Cycle: 15310	Rate: 12
Cycle: 15603	Rate: 13
Cycle: 15604	Rate: 13
Cycle: 15605	Rate: 13
Cycle: 15609	Rate: 12
Cycle: 15996	Rate: 13
Cycle: 15997	Rate: 13
Cycle: 15998	Rate: 13
Cycle: 15999	Rate: 12
Cycle: 16233	Rate: 13
Cycle: 16234	Rate: 13
Cycle: 16235	Rate: 13
Cycle: 16236	Rate: 12
Cycle: 16469	Rate: 13
Cycle: 16470	Rate: 13
Cycle: 16471	Rate: 13
Cycle: 16472	Rate: 12
Cycle: 16704	Rate: 13
Cycle: 16705	Rate: 13
Cycle: 16706	Rate: 13
Cycle: 16707	Rate: 12
Cycle: 16939	Rate: 13
Cycle: 16942	Rate: 13
Cycle: 16943	Rate: 13
Cycle: 16944	Rate: 12
Cycle: 16945	Rate: 12
Cycle: 16946	Rate: 12
Cycle: 16947	Rate: 11
Cycle: 16948	Rate: 11
Cycle: 17340	Rate: 12
Cycle: 17341	Rate: 12
Cycle: 17342	Rate: 12
Cycle: 17343	Rate: 11
Cycle: 17345	Rate: 11
Cycle: 17346	Rate: 11
Cycle: 17347	Rate: 11
Cycle: 17648	Rate: 12
Cycle: 17649	Rate: 12
Cycle: 17653	Rate: 12
Cycle: 17657	Rate: 12
Cycle: 17883	Rate: 13
Cycle: 17884	Rate: 13
Cycle: 17885	Rate: 13
Cycle: 17886	Rate: 12
Cycle: 17979	Rate: 12
Cycle: 17980	Rate: 12
Cycle: 17981	Rate: 13
Cycle: 17982	Rate: 13
Cycle: 18215	Rate: 14
Cycle: 18216	Rate: 14
Cycle: 18217	Rate: 14
Cycle: 18224	Rate: 14
Cycle: 18434	Rate: 15
Cycle: 18436	Rate: 15
Cycle: 18437	Rate: 15
Cycle: 18438	Rate: 14
Cycle: 18525	Rate: 14
Cycle: 18526	Rate: 14
Cycle: 18527	Rate: 15
Cycle: 18528	Rate: 15
Cycle: 18807	Rate: 16
Cycle: 18813	Rate: 16
Cycle: 18814	Rate: 16
Cycle: 18815	Rate: 15
Cycle: 18816	Rate: 15
Cycle: 18818	Rate: 15
Cycle: 18819	Rate: 14
Cycle: 18820	Rate: 14
Cycle: 19130	Rate: 14
Cycle: 19131	Rate: 14
Cycle: 19132	Rate: 15
Cycle: 19133	Rate: 15
Cycle: 19134	Rate: 15
Cycle: 19135	Rate: 14
Cycle: 19136	Rate: 14
Cycle: 19437	Rate: 15
Cycle: 19438	Rate: 15
Cycle: 19439	Rate: 15
Cycle: 19442	Rate: 14
Cycle: 19688	Rate: 15
Cycle: 19689	Rate: 15
Cycle: 19690	Rate: 15
Cycle: 19691	Rate: 14
Cycle: 19786	Rate: 15
Cycle: 19787	Rate: 15
Cycle: 19788	Rate: 15
Cycle: 19789	Rate: 14
Cycle: 20078	Rate: 15
Cycle: 20079	Rate: 15
Cycle: 20080	Rate: 15
Cycle: 20081	Rate: 15
Cycle: 20313	Rate: 16
Cycle: 20314	Rate: 16
Cycle: 20315	Rate: 16
Cycle: 20316	Rate: 15
Cycle: 20420	Rate: 16
Cycle: 20421	Rate: 16
Cycle: 20422	Rate: 16
Cycle: 20423	Rate: 15
Cycle: 20800	Rate: 16
Cycle: 20801	Rate: 16
Cycle: 20802	Rate: 16
Cycle: 20803	Rate: 15
Cycle: 20804	Rate: 15
Cycle: 20805	Rate: 15
Cycle: 20920	Rate: 16
Cycle: 20921	Rate: 16
Cycle: 20922	Rate: 16
Cycle: 20923	Rate: 15
Cycle: 20924	Rate: 15
Cycle: 20925	Rate: 15
Cycle: 20926	Rate: 14
Cycle: 21397	Rate: 15
Cycle: 21398	Rate: 15
Cycle: 21399	Rate: 15
Cycle: 21400	Rate: 14
Cycle: 21619	Rate: 15
Cycle: 21620	Rate: 15
Cycle: 21621	Rate: 15
Cycle: 21622	Rate: 14
Cycle: 21726	Rate: 15
Cycle: 21727	Rate: 15
Cycle: 21728	Rate: 15
Cycle: 21729	Rate: 14
Cycle: 21739	Rate: 14
Cycle: 22010	Rate: 15
Cycle: 22011	Rate: 15
Cycle: 22012	Rate: 15
Cycle: 22013	Rate: 14
Cycle: 22277	Rate: 15
Cycle: 22278	Rate: 15
Cycle: 22279	Rate: 15
Cycle: 22280	Rate: 14
Cycle: 22373	Rate: 15
Cycle: 22374	Rate: 15
Cycle: 22375	Rate: 15
Cycle: 22376	Rate: 14
Cycle: 22456	Rate: 14
Cycle: 22458	Rate: 14
Cycle: 22459	Rate: 14
Cycle: 22463	Rate: 14
Cycle: 22471	Rate: 14
Cycle: 22473	Rate: 14
Cycle: 22474	Rate: 15
Cycle: 22478	Rate: 15
Cycle: 22869	Rate: 16
Cycle: 22870	Rate: 16
Cycle: 22871	Rate: 16
Cycle: 22872	Rate: 15
Cycle: 22873	Rate: 15
Cycle: 22874	Rate: 15
Cycle: 22875	Rate: 14
Cycle: 22894	Rate: 14
Cycle: 23342	Rate: 15
Cycle: 23343	Rate: 15
Cycle: 23344	Rate: 15
Cycle: 23345	Rate: 14
Cycle: 23437	Rate: 14
Cycle: 23438	Rate: 14
Cycle: 23439	Rate: 14
Cycle: 23440	Rate: 14
Cycle: 23541	Rate: 15
Cycle: 23542	Rate: 15
Cycle: 23543	Rate: 15
Cycle: 23545	Rate: 14
Cycle: 23863	Rate: 15
Cycle: 23864	Rate: 15
Cycle: 23865	Rate: 15
Cycle: 23866	Rate: 14
Cycle: 24162	Rate: 15
Cycle: 24163	Rate: 15
Cycle: 24164	Rate: 15
Cycle: 24165	Rate: 14
Cycle: 24258	Rate: 15
Cycle: 24259	Rate: 15
Cycle: 24260	Rate: 15
Cycle: 24261	Rate: 14
Cycle: 24639	Rate: 15
Cycle: 24640	Rate: 15
Cycle: 24641	Rate: 15
Cycle: 24642	Rate: 14
Cycle: 24643	Rate: 14
Cycle: 24644	Rate: 14
Cycle: 24645	Rate: 13
Cycle: 24646	Rate: 13
Cycle: 25162	Rate: 14
Cycle: 25163	Rate: 14
Cycle: 25164	Rate: 14
Cycle: 25165	Rate: 13
Cycle: 25167	Rate: 13
Cycle: 25168	Rate: 13
Cycle: 25169	Rate: 12
Cycle: 25479	Rate: 13
Cycle: 25480	Rate: 13
Cycle: 25481	Rate: 13
Cycle: 25482	Rate: 12
Cycle: 25573	Rate: 13
Cycle: 25574	Rate: 13
Cycle: 25575	Rate: 13
Cycle: 25576	Rate: 12
Cycle: 26068	Rate: 13
Cycle: 26069	Rate: 13
Cycle: 26070	Rate: 13
Cycle: 26071	Rate: 12
Cycle: 26367	Rate: 13
Cycle: 26368	Rate: 13
Cycle: 26369	Rate: 13
Cycle: 26370	Rate: 12
Cycle: 26393	Rate: 12
Cycle: 26394	Rate: 12
Cycle: 26395	Rate: 12
Cycle: 26396	Rate: 12
Cycle: 26577	Rate: 13
Cycle: 26579	Rate: 13
Cycle: 26580	Rate: 13
Cycle: 26581	Rate: 12
Cycle: 26958	Rate: 13
Cycle: 26959	Rate: 13
Cycle: 26960	Rate: 13
Cycle: 26961	Rate: 12
Cycle: 26962	Rate: 12
Cycle: 26963	Rate: 12
Cycle: 26964	Rate: 11
Cycle: 26965	Rate: 11
Cycle: 27357	Rate: 12
Cycle: 27358	Rate: 12
Cycle: 27359	Rate: 12
Cycle: 27360	Rate: 12
Cycle: 27362	Rate: 12
Cycle: 27363	Rate: 12
Cycle: 27364	Rate: 11
Cycle: 27457	Rate: 11
Cycle: 27458	Rate: 11
Cycle: 27459	Rate: 11
Cycle: 27460	Rate: 11
Cycle: 27562	Rate: 12
Cycle: 27563	Rate: 12
Cycle: 27567	Rate: 12
Cycle: 27568	Rate: 12
Cycle: 28056	Rate: 13
Cycle: 28057	Rate: 13
Cycle: 28058	Rate: 13
Cycle: 28063	Rate: 12
Cycle: 28292	Rate: 13
Cycle: 28293	Rate: 13
Cycle: 28294	Rate: 13
Cycle: 28295	Rate: 12
Cycle: 28387	Rate: 13
Cycle: 28388	Rate: 13
Cycle: 28389	Rate: 13
Cycle: 28390	Rate: 12
Cycle: 28812	Rate: 13
Cycle: 28813	Rate: 13
Cycle: 28814	Rate: 13
Cycle: 28815	Rate: 12
Cycle: 29235	Rate: 13
Cycle: 29238	Rate: 13
Cycle: 29239	Rate: 13
Cycle: 29240	Rate: 12
Cycle: 29241	Rate: 12
Cycle: 29242	Rate: 12
Cycle: 29243	Rate: 11
Cycle: 29244	Rate: 11
Cycle: 29540	Rate: 11
Cycle: 29541	Rate: 11
Cycle: 29542	Rate: 12
Cycle: 29543	Rate: 12
Cycle: 29545	Rate: 12
Cycle: 29546	Rate: 11
Cycle: 29547	Rate: 11
Cycle: 29848	Rate: 12
Cycle: 29849	Rate: 12
Cycle: 29854	Rate: 12
Cycle: 29857	Rate: 12
Cycle: 30258	Rate: 13
Cycle: 30260	Rate: 13
Cycle: 30261	Rate: 13
Cycle: 30262	Rate: 12
Cycle: 30841	Rate: 13
Cycle: 30842	Rate: 13
Cycle: 30843	Rate: 13
Cycle: 30850	Rate: 13
Cycle: 30951	Rate: 13
Cycle: 30952	Rate: 13
Cycle: 30953	Rate: 13
Cycle: 30954	Rate: 13
Cycle: 30974	Rate: 14
Cycle: 30975	Rate: 14
Cycle: 30976	Rate: 14
Cycle: 30977	Rate: 13
Cycle: 31000	Rate: 13
Cycle: 31001	Rate: 13
Cycle: 31002	Rate: 13
Cycle: 31003	Rate: 13
Cycle: 31296	Rate: 14
Cycle: 31300	Rate: 14
Cycle: 31301	Rate: 14
Cycle: 31302	Rate: 13
Cycle: 31303	Rate: 13
Cycle: 31304	Rate: 13
Cycle: 31305	Rate: 12
Cycle: 31311	Rate: 12
Cycle: 31358	Rate: 12
Cycle: 31359	Rate: 12
Cycle: 31360	Rate: 12
Cycle: 31361	Rate: 12
Cycle: 31362	Rate: 12
Cycle: 31363	Rate: 12
Cycle: 31457	Rate: 13
Cycle: 31539	Rate: 14
Cycle: 31540	Rate: 14
Cycle: 31547	Rate: 14
Cycle: 31555	Rate: 14
Cycle: 31726	Rate: 14
Cycle: 31727	Rate: 14
Cycle: 31728	Rate: 15
Cycle: 31729	Rate: 15
Cycle: 31776	Rate: 15
Cycle: 31777	Rate: 15
Cycle: 31778	Rate: 15
Cycle: 31779	Rate: 15
Cycle: 31938	Rate: 16
Cycle: 31939	Rate: 16
Cycle: 31940	Rate: 16
Cycle: 31941	Rate: 15
Cycle: 31964	Rate: 15
Cycle: 31965	Rate: 15
Cycle: 31966	Rate: 15
Cycle: 31967	Rate: 14
Cycle: 32307	Rate: 15
Cycle: 32308	Rate: 15
Cycle: 32309	Rate: 15
Cycle: 32310	Rate: 14
Cycle: 32454	Rate: 14
Cycle: 32459	Rate: 15
Cycle: 32460	Rate: 15
Cycle: 32462	Rate: 15
Cycle: 32469	Rate: 15
Cycle: 32477	Rate: 15
Cycle: 32484	Rate: 15
Cycle: 32489	Rate: 15
Cycle: 32667	Rate: 16
Cycle: 32668	Rate: 16
Cycle: 32669	Rate: 16
Cycle: 32670	Rate: 15
Cycle: 32671	Rate: 15
Cycle: 32781	Rate: 16
Cycle: 32797	Rate: 16
Cycle: 32867	Rate: 17
Cycle: 32870	Rate: 17
Cycle: 32873	Rate: 17
Cycle: 32881	Rate: 16
Cycle: 33057	Rate: 17
Cycle: 33058	Rate: 17
Cycle: 33059	Rate: 16
Cycle: 33060	Rate: 16
Cycle: 33278	Rate: 17
Cycle: 33279	Rate: 17
Cycle: 33280	Rate: 16
Cycle: 33281	Rate: 16
Cycle: 33612	Rate: 16
Cycle: 33614	Rate: 16
Cycle: 33615	Rate: 17
Cycle: 33617	Rate: 17
Cycle: 33807	Rate: 18
Cycle: 33808	Rate: 18
Cycle: 33809	Rate: 17
Cycle: 33810	Rate: 17
Cycle: 33869	Rate: 17
Cycle: 33870	Rate: 17
Cycle: 33871	Rate: 17
Cycle: 33872	Rate: 17
Cycle: 34177	Rate: 18
Cycle: 34181	Rate: 18
Cycle: 34182	Rate: 18
Cycle: 34183	Rate: 17
Cycle: 34184	Rate: 17
Cycle: 34199	Rate: 17
Cycle: 34377	Rate: 18
Cycle: 34393	Rate: 18
Cycle: 34493	Rate: 19
Cycle: 34571	Rate: 20
Cycle: 34587	Rate: 20
Cycle: 34603	Rate: 20
Cycle: 34749	Rate: 21
Cycle: 34765	Rate: 21
Cycle: 34781	Rate: 21
Cycle: 34881	Rate: 22
Cycle: 34882	Rate: 22
Cycle: 34883	Rate: 21
Cycle: 34918	Rate: 21
Cycle: 35165	Rate: 22
Cycle: 35166	Rate: 22
Cycle: 35167	Rate: 21
Cycle: 35168	Rate: 21
Cycle: 35190	Rate: 21
Cycle: 35191	Rate: 20
Cycle: 35192	Rate: 20
Cycle: 35193	Rate: 19
Cycle: 35374	Rate: 20
Cycle: 35375	Rate: 20
Cycle: 35376	Rate: 19
Cycle: 35377	Rate: 19
Cycle: 35552	Rate: 20
Cycle: 35553	Rate: 20
Cycle: 35554	Rate: 19
Cycle: 35555	Rate: 19
Cycle: 35647	Rate: 20
Cycle: 35649	Rate: 20
Cycle: 35650	Rate: 19
Cycle: 35651	Rate: 19
Cycle: 35672	Rate: 19
Cycle: 35675	Rate: 18
Cycle: 35676	Rate: 18
Cycle: 35678	Rate: 17
Cycle: 35683	Rate: 17
Cycle: 35686	Rate: 17
Cycle: 35688	Rate: 16
Cycle: 35689	Rate: 16
Cycle: 35729	Rate: 16
Cycle: 35731	Rate: 16
Cycle: 35732	Rate: 16
Cycle: 35733	Rate: 15
Cycle: 35734	Rate: 15
Cycle: 35735	Rate: 15
Cycle: 35737	Rate: 14
Cycle: 35773	Rate: 14
Cycle: 35774	Rate: 14
Cycle: 35775	Rate: 14
Cycle: 35776	Rate: 14
Cycle: 35797	Rate: 14
Cycle: 35798	Rate: 14
Cycle: 35799	Rate: 14
Cycle: 35800	Rate: 14
Cycle: 35829	Rate: 14
Cycle: 35830	Rate: 14
Cycle: 35833	Rate: 14
Cycle: 35834	Rate: 14
Cycle: 35856	Rate: 14
Cycle: 35857	Rate: 14
Cycle: 35858	Rate: 13
Cycle: 35859	Rate: 13
Cycle: 35888	Rate: 13
Cycle: 35889	Rate: 13
Cycle: 35891	Rate: 13
Cycle: 35892	Rate: 13
Cycle: 35914	Rate: 13
Cycle: 35991	Rate: 14
Cycle: 35998	Rate: 14
Cycle: 35999	Rate: 14
Cycle: 36002	Rate: 14
Cycle: 36113	Rate: 15
Cycle: 36114	Rate: 15
Cycle: 36115	Rate: 15
Cycle: 36116	Rate: 14
Cycle: 36117	Rate: 14
Cycle: 36118	Rate: 14
Cycle: 36119	Rate: 13
Cycle: 36120	Rate: 13
Cycle: 36433	Rate: 14
Cycle: 36434	Rate: 14
Cycle: 36435	Rate: 14
Cycle: 36436	Rate: 13
Cycle: 36437	Rate: 13
Cycle: 36439	Rate: 13
Cycle: 36440	Rate: 12
Cycle: 36894	Rate: 13
Cycle: 36895	Rate: 13
Cycle: 36896	Rate: 13
Cycle: 36899	Rate: 12
