
*** Data Prefetching Championship 2 Simulator ***

Warmup Instructions: 0
Simulation Instructions: 100000000
Scramble loads OFF
Using 256KB Last Level Cache
Using 12.8 GB/s DRAM bandwidth
Knobs visible from prefetcher: 0 1 0
Resetting history queue.
Setting up the minimum score
Resetting offset table
Setting initial offset to 1
Tag offset: 6
Resetting rable rounds
Resetting gauge

Warmup complete. Instructions retired: 1 Cycles elapsed: 2 IPC: 0.500000
Cycle: 15	Rate: 32
Cycle: 1894	Rate: 22
Cycle: 1896	Rate: 21
Cycle: 1897	Rate: 21
Cycle: 1898	Rate: 20
Cycle: 2605	Rate: 21
Cycle: 2612	Rate: 21
Cycle: 2625	Rate: 21
Cycle: 2626	Rate: 20
Cycle: 2627	Rate: 20
Cycle: 2628	Rate: 19
Cycle: 2629	Rate: 19
Cycle: 2741	Rate: 20
Cycle: 2830	Rate: 21
Cycle: 2832	Rate: 21
Cycle: 2854	Rate: 21
Cycle: 2855	Rate: 20
Cycle: 2857	Rate: 20
Cycle: 2866	Rate: 20
Cycle: 2867	Rate: 19
Cycle: 3297	Rate: 20
Cycle: 3307	Rate: 20
Cycle: 3314	Rate: 20
Cycle: 3316	Rate: 19
Cycle: 3318	Rate: 19
Cycle: 3319	Rate: 18
Cycle: 3475	Rate: 19
Cycle: 3477	Rate: 19
Cycle: 3498	Rate: 19
Cycle: 3500	Rate: 18
Cycle: 3501	Rate: 18
Cycle: 3502	Rate: 17
Cycle: 3945	Rate: 18
Cycle: 3952	Rate: 18
Cycle: 3970	Rate: 18
Cycle: 3971	Rate: 18
Cycle: 3972	Rate: 17
Cycle: 3973	Rate: 17
Cycle: 3974	Rate: 16
Cycle: 4114	Rate: 17
Cycle: 4175	Rate: 18
Cycle: 4177	Rate: 18
Cycle: 4196	Rate: 18
Cycle: 4197	Rate: 17
Cycle: 4199	Rate: 17
Cycle: 4212	Rate: 17
Cycle: 4221	Rate: 17
Cycle: 4444	Rate: 18
Cycle: 4454	Rate: 18
Cycle: 4472	Rate: 18
Cycle: 4474	Rate: 18
Cycle: 4475	Rate: 17
Cycle: 4476	Rate: 17
Cycle: 4633	Rate: 18
Cycle: 4635	Rate: 18
Cycle: 4655	Rate: 18
Cycle: 4657	Rate: 18
Cycle: 4658	Rate: 17
Cycle: 4659	Rate: 17
Cycle: 4822	Rate: 18
Cycle: 4829	Rate: 18
Cycle: 4842	Rate: 18
Cycle: 4843	Rate: 17
Cycle: 4844	Rate: 17
Cycle: 4845	Rate: 16
Cycle: 4846	Rate: 16
Cycle: 4958	Rate: 17
Cycle: 5053	Rate: 18
Cycle: 5060	Rate: 18
Cycle: 5074	Rate: 18
Cycle: 5075	Rate: 17
Cycle: 5077	Rate: 17
Cycle: 5088	Rate: 17
Cycle: 5088	Rate: 16
Cycle: 5226	Rate: 17
Cycle: 5236	Rate: 17
Cycle: 5254	Rate: 17
Cycle: 5256	Rate: 17
Cycle: 5257	Rate: 16
Cycle: 5258	Rate: 16
Cycle: 5453	Rate: 17
Cycle: 5460	Rate: 17
Cycle: 5475	Rate: 17
Cycle: 5477	Rate: 17
Cycle: 5478	Rate: 16
Cycle: 5479	Rate: 16
Cycle: 5640	Rate: 17
Cycle: 5647	Rate: 17
Cycle: 5662	Rate: 17
Cycle: 5663	Rate: 17
Cycle: 5664	Rate: 16
Cycle: 5665	Rate: 16
Cycle: 5666	Rate: 16
Cycle: 5779	Rate: 17
Cycle: 5873	Rate: 18
Cycle: 5880	Rate: 18
Cycle: 5894	Rate: 18
Cycle: 5895	Rate: 17
Cycle: 5897	Rate: 17
Cycle: 5908	Rate: 17
Cycle: 5908	Rate: 16
Cycle: 6046	Rate: 17
Cycle: 6056	Rate: 17
Cycle: 6074	Rate: 17
Cycle: 6076	Rate: 17
Cycle: 6077	Rate: 16
Cycle: 6078	Rate: 16
Cycle: 6257	Rate: 17
Cycle: 6264	Rate: 17
Cycle: 6285	Rate: 17
Cycle: 6287	Rate: 17
Cycle: 6288	Rate: 16
Cycle: 6289	Rate: 16
Cycle: 6452	Rate: 17
Cycle: 6459	Rate: 17
Cycle: 6473	Rate: 17
Cycle: 6474	Rate: 17
Cycle: 6475	Rate: 16
Cycle: 6476	Rate: 16
Cycle: 6477	Rate: 16
Cycle: 6621	Rate: 17
Cycle: 6684	Rate: 18
Cycle: 6691	Rate: 18
Cycle: 6705	Rate: 18
Cycle: 6706	Rate: 17
Cycle: 6708	Rate: 17
Cycle: 6719	Rate: 17
Cycle: 6719	Rate: 16
Cycle: 6857	Rate: 17
Cycle: 6867	Rate: 17
Cycle: 6884	Rate: 17
Cycle: 6886	Rate: 17
Cycle: 6887	Rate: 16
Cycle: 6888	Rate: 16
Cycle: 7084	Rate: 17
Cycle: 7091	Rate: 17
Cycle: 7104	Rate: 17
Cycle: 7106	Rate: 17
Cycle: 7107	Rate: 16
Cycle: 7108	Rate: 16
Cycle: 7271	Rate: 17
Cycle: 7278	Rate: 17
Cycle: 7292	Rate: 17
Cycle: 7293	Rate: 17
Cycle: 7294	Rate: 16
Cycle: 7295	Rate: 16
Cycle: 7296	Rate: 16
Cycle: 7408	Rate: 17
Cycle: 7503	Rate: 18
Cycle: 7510	Rate: 18
Cycle: 7524	Rate: 18
Cycle: 7525	Rate: 17
Cycle: 7527	Rate: 17
Cycle: 7537	Rate: 17
Cycle: 7538	Rate: 16
Cycle: 7676	Rate: 17
Cycle: 7686	Rate: 17
Cycle: 7704	Rate: 17
Cycle: 7706	Rate: 17
Cycle: 7707	Rate: 16
Cycle: 7708	Rate: 16
Cycle: 7903	Rate: 17
Cycle: 7910	Rate: 17
Cycle: 7923	Rate: 17
Cycle: 7925	Rate: 17
Cycle: 7926	Rate: 16
Cycle: 7927	Rate: 16
Cycle: 8090	Rate: 17
Cycle: 8097	Rate: 17
Cycle: 8110	Rate: 17
Cycle: 8111	Rate: 17
Cycle: 8112	Rate: 16
Cycle: 8113	Rate: 16
Cycle: 8114	Rate: 16
Cycle: 8227	Rate: 17
Cycle: 8321	Rate: 18
Cycle: 8328	Rate: 18
Cycle: 8338	Rate: 18
Cycle: 8339	Rate: 17
Cycle: 8341	Rate: 17
Cycle: 8356	Rate: 17
Cycle: 8356	Rate: 16
Cycle: 8490	Rate: 17
Cycle: 8500	Rate: 17
Cycle: 8518	Rate: 17
Cycle: 8520	Rate: 17
Cycle: 8521	Rate: 16
Cycle: 8522	Rate: 16
Cycle: 8717	Rate: 17
Cycle: 8724	Rate: 17
Cycle: 8738	Rate: 17
Cycle: 8740	Rate: 17
Cycle: 8741	Rate: 16
Cycle: 8742	Rate: 16
Cycle: 8905	Rate: 17
Cycle: 8912	Rate: 17
Cycle: 8925	Rate: 17
Cycle: 8926	Rate: 17
Cycle: 8927	Rate: 16
Cycle: 8928	Rate: 16
Cycle: 8929	Rate: 16
Cycle: 9073	Rate: 17
Cycle: 9136	Rate: 18
Cycle: 9143	Rate: 18
Cycle: 9156	Rate: 18
Cycle: 9157	Rate: 17
Cycle: 9159	Rate: 17
Cycle: 9171	Rate: 17
Cycle: 9171	Rate: 16
Cycle: 9308	Rate: 17
Cycle: 9318	Rate: 17
Cycle: 9336	Rate: 17
Cycle: 9338	Rate: 17
Cycle: 9339	Rate: 16
Cycle: 9340	Rate: 16
Cycle: 9535	Rate: 17
Cycle: 9542	Rate: 17
Cycle: 9555	Rate: 17
Cycle: 9557	Rate: 17
Cycle: 9558	Rate: 16
Cycle: 9559	Rate: 16
Cycle: 9710	Rate: 17
Cycle: 9717	Rate: 17
Cycle: 9740	Rate: 17
Cycle: 9741	Rate: 17
Cycle: 9742	Rate: 16
Cycle: 9743	Rate: 16
Cycle: 9744	Rate: 16
Cycle: 9856	Rate: 17
Cycle: 9951	Rate: 18
Cycle: 9958	Rate: 18
Cycle: 9972	Rate: 18
Cycle: 9973	Rate: 17
Cycle: 9975	Rate: 17
Cycle: 9986	Rate: 17
Cycle: 9986	Rate: 16
Cycle: 10238	Rate: 17
Cycle: 10257	Rate: 17
Cycle: 10266	Rate: 17
Cycle: 10268	Rate: 17
Cycle: 10269	Rate: 16
Cycle: 10270	Rate: 16
Cycle: 10426	Rate: 17
Cycle: 10428	Rate: 17
Cycle: 10448	Rate: 17
Cycle: 10450	Rate: 17
Cycle: 10451	Rate: 16
Cycle: 10452	Rate: 16
Cycle: 10721	Rate: 17
Cycle: 10728	Rate: 17
Cycle: 10745	Rate: 17
Cycle: 10746	Rate: 17
Cycle: 10747	Rate: 16
Cycle: 10748	Rate: 16
Cycle: 10749	Rate: 16
Cycle: 10898	Rate: 17
Cycle: 10992	Rate: 18
Cycle: 10999	Rate: 18
Cycle: 11013	Rate: 18
Cycle: 11014	Rate: 17
Cycle: 11016	Rate: 17
Cycle: 11027	Rate: 17
Cycle: 11027	Rate: 16
Cycle: 11165	Rate: 17
Cycle: 11175	Rate: 17
Cycle: 11192	Rate: 17
Cycle: 11194	Rate: 17
Cycle: 11195	Rate: 16
Cycle: 11196	Rate: 16
Cycle: 11392	Rate: 17
Cycle: 11399	Rate: 17
Cycle: 11413	Rate: 17
Cycle: 11415	Rate: 17
Cycle: 11416	Rate: 16
Cycle: 11417	Rate: 16
Cycle: 11580	Rate: 17
Cycle: 11587	Rate: 17
Cycle: 11601	Rate: 17
Cycle: 11602	Rate: 17
Cycle: 11603	Rate: 16
Cycle: 11604	Rate: 16
Cycle: 11605	Rate: 16
Cycle: 11749	Rate: 17
Cycle: 11812	Rate: 18
Cycle: 11819	Rate: 18
Cycle: 11834	Rate: 18
Cycle: 11835	Rate: 18
Cycle: 11837	Rate: 17
Cycle: 11846	Rate: 17
Cycle: 11847	Rate: 17
Cycle: 11986	Rate: 18
Cycle: 11996	Rate: 18
Cycle: 12007	Rate: 18
Cycle: 12008	Rate: 17
Cycle: 12009	Rate: 17
Cycle: 12010	Rate: 16
Cycle: 12213	Rate: 17
Cycle: 12220	Rate: 17
Cycle: 12234	Rate: 17
Cycle: 12236	Rate: 17
Cycle: 12237	Rate: 16
Cycle: 12238	Rate: 16
Cycle: 12401	Rate: 17
Cycle: 12408	Rate: 17
Cycle: 12421	Rate: 17
Cycle: 12422	Rate: 17
Cycle: 12423	Rate: 16
Cycle: 12424	Rate: 16
Cycle: 12425	Rate: 16
Cycle: 12537	Rate: 17
Cycle: 12632	Rate: 18
Cycle: 12639	Rate: 18
Cycle: 12645	Rate: 18
Cycle: 12646	Rate: 17
Cycle: 12648	Rate: 17
Cycle: 12667	Rate: 17
Cycle: 12667	Rate: 17
Cycle: 12800	Rate: 18
Cycle: 12810	Rate: 18
Cycle: 12827	Rate: 18
Cycle: 12829	Rate: 18
Cycle: 12830	Rate: 17
Cycle: 12831	Rate: 17
Cycle: 13027	Rate: 18
Cycle: 13034	Rate: 18
Cycle: 13047	Rate: 18
Cycle: 13049	Rate: 17
Cycle: 13050	Rate: 17
Cycle: 13051	Rate: 16
Cycle: 13214	Rate: 17
Cycle: 13221	Rate: 17
Cycle: 13235	Rate: 17
Cycle: 13236	Rate: 17
Cycle: 13237	Rate: 17
Cycle: 13238	Rate: 16
Cycle: 13239	Rate: 16
Cycle: 13352	Rate: 17
Cycle: 13400	Rate: 17
Cycle: 13407	Rate: 17
Cycle: 13420	Rate: 17
Cycle: 13421	Rate: 17
Cycle: 13423	Rate: 17
Cycle: 13435	Rate: 17
Cycle: 13446	Rate: 17
Cycle: 13572	Rate: 18
Cycle: 13582	Rate: 18
Cycle: 13600	Rate: 18
Cycle: 13602	Rate: 18
Cycle: 13603	Rate: 17
Cycle: 13604	Rate: 17
Cycle: 13799	Rate: 18
Cycle: 13806	Rate: 18
Cycle: 13820	Rate: 18
Cycle: 13822	Rate: 18
Cycle: 13823	Rate: 17
Cycle: 13824	Rate: 17
Cycle: 13982	Rate: 18
Cycle: 13989	Rate: 18
Cycle: 13999	Rate: 18
Cycle: 14000	Rate: 17
Cycle: 14001	Rate: 17
Cycle: 14002	Rate: 17
Cycle: 14003	Rate: 17
Cycle: 14116	Rate: 18
Cycle: 14162	Rate: 18
Cycle: 14169	Rate: 18
Cycle: 14183	Rate: 18
Cycle: 14184	Rate: 18
Cycle: 14186	Rate: 18
Cycle: 14197	Rate: 18
Cycle: 14210	Rate: 17
Cycle: 14374	Rate: 18
Cycle: 14384	Rate: 18
Cycle: 14402	Rate: 18
Cycle: 14404	Rate: 18
Cycle: 14405	Rate: 17
Cycle: 14406	Rate: 17
Cycle: 14601	Rate: 18
Cycle: 14608	Rate: 18
Cycle: 14621	Rate: 18
Cycle: 14623	Rate: 17
Cycle: 14624	Rate: 17
Cycle: 14625	Rate: 16
Cycle: 14788	Rate: 17
Cycle: 14795	Rate: 17
Cycle: 14810	Rate: 17
Cycle: 14811	Rate: 17
Cycle: 14812	Rate: 17
Cycle: 14813	Rate: 16
Cycle: 14814	Rate: 16
Cycle: 14926	Rate: 17
Cycle: 14977	Rate: 18
Cycle: 14984	Rate: 18
Cycle: 14998	Rate: 18
Cycle: 14999	Rate: 17
Cycle: 15001	Rate: 17
Cycle: 15012	Rate: 17
Cycle: 15020	Rate: 17
Cycle: 15150	Rate: 18
Cycle: 15160	Rate: 18
Cycle: 15177	Rate: 18
Cycle: 15179	Rate: 18
Cycle: 15180	Rate: 17
Cycle: 15181	Rate: 17
Cycle: 15377	Rate: 18
Cycle: 15384	Rate: 18
Cycle: 15396	Rate: 18
Cycle: 15398	Rate: 17
Cycle: 15399	Rate: 17
Cycle: 15400	Rate: 16
Cycle: 15563	Rate: 17
Cycle: 15570	Rate: 17
Cycle: 15584	Rate: 17
Cycle: 15585	Rate: 17
Cycle: 15586	Rate: 17
Cycle: 15587	Rate: 16
Cycle: 15588	Rate: 16
Cycle: 15701	Rate: 17
Cycle: 15751	Rate: 18
Cycle: 15758	Rate: 18
Cycle: 15771	Rate: 18
Cycle: 15772	Rate: 17
Cycle: 15774	Rate: 17
Cycle: 15786	Rate: 17
Cycle: 15795	Rate: 17
Cycle: 15923	Rate: 18
Cycle: 15933	Rate: 18
Cycle: 15944	Rate: 18
Cycle: 15946	Rate: 18
Cycle: 15947	Rate: 17
Cycle: 15948	Rate: 17
Cycle: 16193	Rate: 18
Cycle: 16200	Rate: 18
Cycle: 16215	Rate: 18
Cycle: 16217	Rate: 18
Cycle: 16218	Rate: 17
Cycle: 16219	Rate: 17
Cycle: 16376	Rate: 18
Cycle: 16378	Rate: 18
Cycle: 16399	Rate: 18
Cycle: 16400	Rate: 18
Cycle: 16401	Rate: 17
Cycle: 16402	Rate: 17
Cycle: 16403	Rate: 16
Cycle: 16795	Rate: 17
Cycle: 16843	Rate: 17
Cycle: 16849	Rate: 17
Cycle: 16850	Rate: 17
Cycle: 16857	Rate: 17
Cycle: 16860	Rate: 17
Cycle: 16878	Rate: 17
Cycle: 16898	Rate: 17
Cycle: 17005	Rate: 18
Cycle: 17024	Rate: 18
Cycle: 17033	Rate: 18
Cycle: 17035	Rate: 18
Cycle: 17036	Rate: 17
Cycle: 17037	Rate: 17
Cycle: 17485	Rate: 18
Cycle: 17492	Rate: 18
Cycle: 17508	Rate: 18
Cycle: 17510	Rate: 18
Cycle: 17511	Rate: 17
Cycle: 17512	Rate: 17
Cycle: 17669	Rate: 18
Cycle: 17671	Rate: 18
Cycle: 17693	Rate: 18
Cycle: 17694	Rate: 18
Cycle: 17695	Rate: 17
Cycle: 17696	Rate: 17
Cycle: 17697	Rate: 16
Cycle: 18045	Rate: 17
Cycle: 18095	Rate: 18
Cycle: 18102	Rate: 18
Cycle: 18114	Rate: 18
Cycle: 18115	Rate: 17
Cycle: 18116	Rate: 17
Cycle: 18151	Rate: 17
Cycle: 18154	Rate: 17
Cycle: 18262	Rate: 18
Cycle: 18281	Rate: 18
Cycle: 18290	Rate: 18
Cycle: 18292	Rate: 18
Cycle: 18293	Rate: 17
Cycle: 18294	Rate: 17
Cycle: 18742	Rate: 18
Cycle: 18749	Rate: 18
Cycle: 18765	Rate: 18
Cycle: 18767	Rate: 18
Cycle: 18768	Rate: 17
Cycle: 18769	Rate: 17
Cycle: 18925	Rate: 18
Cycle: 18927	Rate: 18
Cycle: 18949	Rate: 18
Cycle: 18950	Rate: 18
Cycle: 18951	Rate: 17
Cycle: 18952	Rate: 17
Cycle: 18953	Rate: 16
Cycle: 19302	Rate: 17
Cycle: 19393	Rate: 18
Cycle: 19400	Rate: 18
Cycle: 19413	Rate: 18
Cycle: 19415	Rate: 17
Cycle: 19417	Rate: 17
Cycle: 19422	Rate: 17
Cycle: 19428	Rate: 16
Cycle: 19561	Rate: 17
Cycle: 19580	Rate: 17
Cycle: 19589	Rate: 17
Cycle: 19591	Rate: 17
Cycle: 19592	Rate: 16
Cycle: 19593	Rate: 16
Cycle: 20041	Rate: 17
Cycle: 20048	Rate: 17
Cycle: 20064	Rate: 17
Cycle: 20066	Rate: 17
Cycle: 20067	Rate: 16
Cycle: 20068	Rate: 16
Cycle: 20225	Rate: 17
Cycle: 20227	Rate: 17
Cycle: 20248	Rate: 17
Cycle: 20249	Rate: 17
Cycle: 20250	Rate: 16
Cycle: 20251	Rate: 16
Cycle: 20252	Rate: 16
Cycle: 20644	Rate: 17
Cycle: 20692	Rate: 17
Cycle: 20698	Rate: 17
Cycle: 20699	Rate: 17
Cycle: 20706	Rate: 17
Cycle: 20709	Rate: 17
Cycle: 20727	Rate: 17
Cycle: 20747	Rate: 17
Cycle: 20854	Rate: 18
Cycle: 20873	Rate: 18
Cycle: 20882	Rate: 18
Cycle: 20884	Rate: 18
Cycle: 20885	Rate: 17
Cycle: 20886	Rate: 17
Cycle: 21334	Rate: 18
Cycle: 21341	Rate: 18
Cycle: 21358	Rate: 18
Cycle: 21360	Rate: 18
Cycle: 21361	Rate: 17
Cycle: 21362	Rate: 17
Cycle: 21519	Rate: 18
Cycle: 21521	Rate: 18
Cycle: 21542	Rate: 18
Cycle: 21543	Rate: 18
Cycle: 21544	Rate: 17
Cycle: 21545	Rate: 17
Cycle: 21546	Rate: 16
Cycle: 21895	Rate: 17
Cycle: 21986	Rate: 18
Cycle: 21993	Rate: 18
Cycle: 22006	Rate: 18
Cycle: 22008	Rate: 17
Cycle: 22010	Rate: 17
Cycle: 22015	Rate: 17
Cycle: 22021	Rate: 16
Cycle: 22154	Rate: 17
Cycle: 22173	Rate: 17
Cycle: 22181	Rate: 17
Cycle: 22183	Rate: 17
Cycle: 22184	Rate: 16
Cycle: 22185	Rate: 16
Cycle: 22634	Rate: 17
Cycle: 22641	Rate: 17
Cycle: 22657	Rate: 17
Cycle: 22659	Rate: 17
Cycle: 22660	Rate: 16
Cycle: 22661	Rate: 16
Cycle: 22818	Rate: 17
Cycle: 22820	Rate: 17
Cycle: 22841	Rate: 17
Cycle: 22842	Rate: 17
Cycle: 22843	Rate: 16
Cycle: 22844	Rate: 16
Cycle: 22845	Rate: 16
Cycle: 23194	Rate: 17
Cycle: 23285	Rate: 18
Cycle: 23292	Rate: 18
Cycle: 23305	Rate: 18
Cycle: 23307	Rate: 17
Cycle: 23309	Rate: 17
Cycle: 23314	Rate: 17
Cycle: 23320	Rate: 16
Cycle: 23451	Rate: 17
Cycle: 23470	Rate: 17
Cycle: 23478	Rate: 17
Cycle: 23480	Rate: 17
Cycle: 23481	Rate: 16
Cycle: 23482	Rate: 16
Cycle: 23641	Rate: 17
Cycle: 23648	Rate: 17
Cycle: 23662	Rate: 17
Cycle: 23664	Rate: 17
Cycle: 23665	Rate: 16
Cycle: 23666	Rate: 16
Cycle: 24197	Rate: 17
Cycle: 24204	Rate: 17
Cycle: 24221	Rate: 17
Cycle: 24222	Rate: 17
Cycle: 24223	Rate: 16
Cycle: 24224	Rate: 16
Cycle: 24225	Rate: 16
Cycle: 24337	Rate: 17
Cycle: 24424	Rate: 18
Cycle: 24426	Rate: 18
Cycle: 24446	Rate: 18
Cycle: 24447	Rate: 18
Cycle: 24449	Rate: 17
Cycle: 24461	Rate: 17
Cycle: 24472	Rate: 17
Cycle: 24893	Rate: 18
Cycle: 24903	Rate: 18
Cycle: 24911	Rate: 18
Cycle: 24914	Rate: 17
Cycle: 24915	Rate: 17
Cycle: 24916	Rate: 16
Cycle: 25220	Rate: 17
Cycle: 25227	Rate: 17
Cycle: 25241	Rate: 17
Cycle: 25243	Rate: 17
Cycle: 25244	Rate: 16
Cycle: 25245	Rate: 16
Cycle: 25402	Rate: 17
Cycle: 25404	Rate: 17
Cycle: 25425	Rate: 17
Cycle: 25426	Rate: 17
Cycle: 25427	Rate: 16
Cycle: 25428	Rate: 16
Cycle: 25429	Rate: 16
Cycle: 25734	Rate: 17
Cycle: 25825	Rate: 18
Cycle: 25832	Rate: 18
Cycle: 25845	Rate: 18
Cycle: 25847	Rate: 17
Cycle: 25849	Rate: 17
Cycle: 25854	Rate: 17
Cycle: 25860	Rate: 16
Cycle: 25993	Rate: 17
Cycle: 26012	Rate: 17
Cycle: 26021	Rate: 17
Cycle: 26023	Rate: 17
Cycle: 26024	Rate: 16
Cycle: 26025	Rate: 16
Cycle: 26473	Rate: 17
Cycle: 26480	Rate: 17
Cycle: 26496	Rate: 17
Cycle: 26498	Rate: 17
Cycle: 26499	Rate: 16
Cycle: 26500	Rate: 16
Cycle: 26657	Rate: 17
Cycle: 26659	Rate: 17
Cycle: 26677	Rate: 17
Cycle: 26678	Rate: 17
Cycle: 26679	Rate: 16
Cycle: 26680	Rate: 16
Cycle: 26681	Rate: 16
Cycle: 27033	Rate: 17
Cycle: 27124	Rate: 18
Cycle: 27131	Rate: 18
Cycle: 27144	Rate: 18
Cycle: 27146	Rate: 17
Cycle: 27148	Rate: 17
Cycle: 27153	Rate: 17
Cycle: 27159	Rate: 16
Cycle: 27292	Rate: 17
Cycle: 27311	Rate: 17
Cycle: 27320	Rate: 17
Cycle: 27322	Rate: 17
Cycle: 27323	Rate: 16
Cycle: 27324	Rate: 16
Cycle: 27772	Rate: 17
Cycle: 27779	Rate: 17
Cycle: 27796	Rate: 17
Cycle: 27798	Rate: 17
Cycle: 27799	Rate: 16
Cycle: 27800	Rate: 16
Cycle: 27957	Rate: 17
Cycle: 27959	Rate: 17
Cycle: 27980	Rate: 17
Cycle: 27981	Rate: 17
Cycle: 27982	Rate: 16
Cycle: 27983	Rate: 16
Cycle: 27984	Rate: 16
Cycle: 28376	Rate: 17
Cycle: 28424	Rate: 17
Cycle: 28430	Rate: 17
Cycle: 28431	Rate: 17
Cycle: 28438	Rate: 17
Cycle: 28441	Rate: 17
Cycle: 28459	Rate: 17
Cycle: 28479	Rate: 17
Cycle: 28586	Rate: 18
Cycle: 28605	Rate: 18
Cycle: 28614	Rate: 18
Cycle: 28616	Rate: 18
Cycle: 28617	Rate: 17
Cycle: 28618	Rate: 17
Cycle: 29025	Rate: 18
Cycle: 29065	Rate: 18
Cycle: 29085	Rate: 18
Cycle: 29087	Rate: 18
Cycle: 29088	Rate: 18
Cycle: 29089	Rate: 18
Cycle: 29246	Rate: 19
Cycle: 29248	Rate: 19
Cycle: 29270	Rate: 19
Cycle: 29271	Rate: 18
Cycle: 29272	Rate: 18
Cycle: 29273	Rate: 17
Cycle: 29274	Rate: 17
Cycle: 29666	Rate: 18
Cycle: 29757	Rate: 19
Cycle: 29764	Rate: 19
Cycle: 29777	Rate: 19
Cycle: 29779	Rate: 18
Cycle: 29781	Rate: 18
Cycle: 29786	Rate: 18
Cycle: 29789	Rate: 17
Cycle: 29898	Rate: 18
Cycle: 29932	Rate: 18
Cycle: 29933	Rate: 18
Cycle: 29934	Rate: 18
Cycle: 29935	Rate: 17
Cycle: 29940	Rate: 17
Cycle: 30095	Rate: 18
Cycle: 30102	Rate: 18
Cycle: 30116	Rate: 18
Cycle: 30118	Rate: 18
Cycle: 30119	Rate: 17
Cycle: 30120	Rate: 17
Cycle: 30607	Rate: 18
Cycle: 30614	Rate: 18
Cycle: 30632	Rate: 18
Cycle: 30633	Rate: 18
Cycle: 30634	Rate: 17
Cycle: 30635	Rate: 17
Cycle: 30636	Rate: 16
Cycle: 30749	Rate: 17
Cycle: 30836	Rate: 18
Cycle: 30838	Rate: 18
Cycle: 30863	Rate: 18
Cycle: 30864	Rate: 18
Cycle: 30866	Rate: 17
Cycle: 30873	Rate: 17
Cycle: 30876	Rate: 17
Cycle: 31304	Rate: 18
Cycle: 31314	Rate: 18
Cycle: 31321	Rate: 18
Cycle: 31323	Rate: 17
Cycle: 31325	Rate: 17
Cycle: 31326	Rate: 17
Cycle: 31482	Rate: 18
Cycle: 31484	Rate: 18
Cycle: 31505	Rate: 18
Cycle: 31507	Rate: 18
Cycle: 31508	Rate: 17
Cycle: 31509	Rate: 17
Cycle: 31907	Rate: 18
Cycle: 31914	Rate: 18
Cycle: 31933	Rate: 18
Cycle: 31934	Rate: 18
Cycle: 31935	Rate: 17
Cycle: 31936	Rate: 17
Cycle: 31937	Rate: 16
Cycle: 32077	Rate: 17
Cycle: 32138	Rate: 18
Cycle: 32140	Rate: 18
Cycle: 32161	Rate: 18
Cycle: 32162	Rate: 18
Cycle: 32164	Rate: 17
Cycle: 32175	Rate: 17
Cycle: 32184	Rate: 17
Cycle: 32605	Rate: 18
Cycle: 32615	Rate: 18
Cycle: 32623	Rate: 18
Cycle: 32626	Rate: 17
Cycle: 32627	Rate: 17
Cycle: 32628	Rate: 16
Cycle: 32784	Rate: 17
Cycle: 32786	Rate: 17
Cycle: 32807	Rate: 17
Cycle: 32809	Rate: 17
Cycle: 32810	Rate: 16
Cycle: 32811	Rate: 16
Cycle: 33210	Rate: 17
Cycle: 33217	Rate: 17
